Absolute Path,Relative Path,Class,Label,Height,Width,Depth
D:\PYTHON_cem3\dataset\brown_bear\0764.jpg,brown_bear\0764.jpg,brown_bear,0,320,400,3
D:\PYTHON_cem3\dataset\brown_bear\0765.jpg,brown_bear\0765.jpg,brown_bear,0,320,474,3
D:\PYTHON_cem3\dataset\brown_bear\0766.jpg,brown_bear\0766.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0767.jpg,brown_bear\0767.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0768.jpg,brown_bear\0768.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0769.jpg,brown_bear\0769.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0770.jpg,brown_bear\0770.jpg,brown_bear,0,320,448,3
D:\PYTHON_cem3\dataset\brown_bear\0771.jpg,brown_bear\0771.jpg,brown_bear,0,308,480,3
D:\PYTHON_cem3\dataset\brown_bear\0772.jpg,brown_bear\0772.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0773.jpg,brown_bear\0773.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0774.jpg,brown_bear\0774.jpg,brown_bear,0,320,256,3
D:\PYTHON_cem3\dataset\brown_bear\0775.jpg,brown_bear\0775.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0776.jpg,brown_bear\0776.jpg,brown_bear,0,320,479,3
D:\PYTHON_cem3\dataset\brown_bear\0777.jpg,brown_bear\0777.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0778.jpg,brown_bear\0778.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0779.jpg,brown_bear\0779.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0780.jpg,brown_bear\0780.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0781.jpg,brown_bear\0781.jpg,brown_bear,0,294,480,3
D:\PYTHON_cem3\dataset\brown_bear\0782.jpg,brown_bear\0782.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0783.jpg,brown_bear\0783.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0784.jpg,brown_bear\0784.jpg,brown_bear,0,320,256,3
D:\PYTHON_cem3\dataset\brown_bear\0785.jpg,brown_bear\0785.jpg,brown_bear,0,256,480,3
D:\PYTHON_cem3\dataset\brown_bear\0786.jpg,brown_bear\0786.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0787.jpg,brown_bear\0787.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0788.jpg,brown_bear\0788.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0789.jpg,brown_bear\0789.jpg,brown_bear,0,308,480,3
D:\PYTHON_cem3\dataset\brown_bear\0790.jpg,brown_bear\0790.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0791.jpg,brown_bear\0791.jpg,brown_bear,0,320,448,3
D:\PYTHON_cem3\dataset\brown_bear\0792.jpg,brown_bear\0792.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0793.jpg,brown_bear\0793.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0794.jpg,brown_bear\0794.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0795.jpg,brown_bear\0795.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0796.jpg,brown_bear\0796.jpg,brown_bear,0,315,480,3
D:\PYTHON_cem3\dataset\brown_bear\0797.jpg,brown_bear\0797.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0798.jpg,brown_bear\0798.jpg,brown_bear,0,318,480,3
D:\PYTHON_cem3\dataset\brown_bear\0799.jpg,brown_bear\0799.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0800.jpg,brown_bear\0800.jpg,brown_bear,0,320,250,3
D:\PYTHON_cem3\dataset\brown_bear\0801.jpg,brown_bear\0801.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0802.jpg,brown_bear\0802.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0803.jpg,brown_bear\0803.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0804.jpg,brown_bear\0804.jpg,brown_bear,0,320,441,3
D:\PYTHON_cem3\dataset\brown_bear\0805.jpg,brown_bear\0805.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0806.jpg,brown_bear\0806.jpg,brown_bear,0,320,474,3
D:\PYTHON_cem3\dataset\brown_bear\0807.jpg,brown_bear\0807.jpg,brown_bear,0,320,228,3
D:\PYTHON_cem3\dataset\brown_bear\0808.jpg,brown_bear\0808.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0809.jpg,brown_bear\0809.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0810.jpg,brown_bear\0810.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0811.jpg,brown_bear\0811.jpg,brown_bear,0,320,450,3
D:\PYTHON_cem3\dataset\brown_bear\0812.jpg,brown_bear\0812.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0813.jpg,brown_bear\0813.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0814.jpg,brown_bear\0814.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0815.jpg,brown_bear\0815.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0816.jpg,brown_bear\0816.jpg,brown_bear,0,320,265,3
D:\PYTHON_cem3\dataset\brown_bear\0817.jpg,brown_bear\0817.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0818.jpg,brown_bear\0818.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0819.jpg,brown_bear\0819.jpg,brown_bear,0,320,213,3
D:\PYTHON_cem3\dataset\brown_bear\0820.jpg,brown_bear\0820.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0821.jpg,brown_bear\0821.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0822.jpg,brown_bear\0822.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0823.jpg,brown_bear\0823.jpg,brown_bear,0,318,480,3
D:\PYTHON_cem3\dataset\brown_bear\0824.jpg,brown_bear\0824.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0825.jpg,brown_bear\0825.jpg,brown_bear,0,296,480,3
D:\PYTHON_cem3\dataset\brown_bear\0826.jpg,brown_bear\0826.jpg,brown_bear,0,320,366,3
D:\PYTHON_cem3\dataset\brown_bear\0827.jpg,brown_bear\0827.jpg,brown_bear,0,320,457,3
D:\PYTHON_cem3\dataset\brown_bear\0828.jpg,brown_bear\0828.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0829.jpg,brown_bear\0829.jpg,brown_bear,0,320,256,3
D:\PYTHON_cem3\dataset\brown_bear\0830.jpg,brown_bear\0830.jpg,brown_bear,0,320,180,3
D:\PYTHON_cem3\dataset\brown_bear\0831.jpg,brown_bear\0831.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0832.jpg,brown_bear\0832.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0833.jpg,brown_bear\0833.jpg,brown_bear,0,320,479,3
D:\PYTHON_cem3\dataset\brown_bear\0834.jpg,brown_bear\0834.jpg,brown_bear,0,320,479,3
D:\PYTHON_cem3\dataset\brown_bear\0835.jpg,brown_bear\0835.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0836.jpg,brown_bear\0836.jpg,brown_bear,0,320,412,3
D:\PYTHON_cem3\dataset\brown_bear\0837.jpg,brown_bear\0837.jpg,brown_bear,0,313,480,3
D:\PYTHON_cem3\dataset\brown_bear\0838.jpg,brown_bear\0838.jpg,brown_bear,0,320,389,3
D:\PYTHON_cem3\dataset\brown_bear\0839.jpg,brown_bear\0839.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0840.jpg,brown_bear\0840.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0841.jpg,brown_bear\0841.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0842.jpg,brown_bear\0842.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0843.jpg,brown_bear\0843.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0844.jpg,brown_bear\0844.jpg,brown_bear,0,320,462,3
D:\PYTHON_cem3\dataset\brown_bear\0845.jpg,brown_bear\0845.jpg,brown_bear,0,320,297,3
D:\PYTHON_cem3\dataset\brown_bear\0846.jpg,brown_bear\0846.jpg,brown_bear,0,320,180,3
D:\PYTHON_cem3\dataset\brown_bear\0847.jpg,brown_bear\0847.jpg,brown_bear,0,320,342,3
D:\PYTHON_cem3\dataset\brown_bear\0848.jpg,brown_bear\0848.jpg,brown_bear,0,320,478,3
D:\PYTHON_cem3\dataset\brown_bear\0849.jpg,brown_bear\0849.jpg,brown_bear,0,311,480,3
D:\PYTHON_cem3\dataset\brown_bear\0850.jpg,brown_bear\0850.jpg,brown_bear,0,320,212,3
D:\PYTHON_cem3\dataset\brown_bear\0851.jpg,brown_bear\0851.jpg,brown_bear,0,320,291,3
D:\PYTHON_cem3\dataset\brown_bear\0852.jpg,brown_bear\0852.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0853.jpg,brown_bear\0853.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0854.jpg,brown_bear\0854.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0855.jpg,brown_bear\0855.jpg,brown_bear,0,320,282,3
D:\PYTHON_cem3\dataset\brown_bear\0856.jpg,brown_bear\0856.jpg,brown_bear,0,320,426,3
D:\PYTHON_cem3\dataset\brown_bear\0857.jpg,brown_bear\0857.jpg,brown_bear,0,320,468,3
D:\PYTHON_cem3\dataset\brown_bear\0858.jpg,brown_bear\0858.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0859.jpg,brown_bear\0859.jpg,brown_bear,0,320,213,3
D:\PYTHON_cem3\dataset\brown_bear\0860.jpg,brown_bear\0860.jpg,brown_bear,0,280,480,3
D:\PYTHON_cem3\dataset\brown_bear\0861.jpg,brown_bear\0861.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0862.jpg,brown_bear\0862.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0863.jpg,brown_bear\0863.jpg,brown_bear,0,320,432,3
D:\PYTHON_cem3\dataset\brown_bear\0864.jpg,brown_bear\0864.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0865.jpg,brown_bear\0865.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0866.jpg,brown_bear\0866.jpg,brown_bear,0,296,480,3
D:\PYTHON_cem3\dataset\brown_bear\0867.jpg,brown_bear\0867.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0868.jpg,brown_bear\0868.jpg,brown_bear,0,267,480,3
D:\PYTHON_cem3\dataset\brown_bear\0869.jpg,brown_bear\0869.jpg,brown_bear,0,320,213,3
D:\PYTHON_cem3\dataset\brown_bear\0870.jpg,brown_bear\0870.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0871.jpg,brown_bear\0871.jpg,brown_bear,0,320,479,3
D:\PYTHON_cem3\dataset\brown_bear\0872.jpg,brown_bear\0872.jpg,brown_bear,0,320,212,3
D:\PYTHON_cem3\dataset\brown_bear\0873.jpg,brown_bear\0873.jpg,brown_bear,0,320,341,3
D:\PYTHON_cem3\dataset\brown_bear\0874.jpg,brown_bear\0874.jpg,brown_bear,0,320,160,3
D:\PYTHON_cem3\dataset\brown_bear\0875.jpg,brown_bear\0875.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0876.jpg,brown_bear\0876.jpg,brown_bear,0,320,479,3
D:\PYTHON_cem3\dataset\brown_bear\0877.jpg,brown_bear\0877.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0878.jpg,brown_bear\0878.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0879.jpg,brown_bear\0879.jpg,brown_bear,0,290,480,3
D:\PYTHON_cem3\dataset\brown_bear\0880.jpg,brown_bear\0880.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0881.jpg,brown_bear\0881.jpg,brown_bear,0,320,466,3
D:\PYTHON_cem3\dataset\brown_bear\0882.jpg,brown_bear\0882.jpg,brown_bear,0,320,459,3
D:\PYTHON_cem3\dataset\brown_bear\0883.jpg,brown_bear\0883.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0884.jpg,brown_bear\0884.jpg,brown_bear,0,320,211,3
D:\PYTHON_cem3\dataset\brown_bear\0885.jpg,brown_bear\0885.jpg,brown_bear,0,320,231,3
D:\PYTHON_cem3\dataset\brown_bear\0886.jpg,brown_bear\0886.jpg,brown_bear,0,320,475,3
D:\PYTHON_cem3\dataset\brown_bear\0887.jpg,brown_bear\0887.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0888.jpg,brown_bear\0888.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0889.jpg,brown_bear\0889.jpg,brown_bear,0,320,475,3
D:\PYTHON_cem3\dataset\brown_bear\0890.jpg,brown_bear\0890.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0891.jpg,brown_bear\0891.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0892.jpg,brown_bear\0892.jpg,brown_bear,0,320,471,3
D:\PYTHON_cem3\dataset\brown_bear\0893.jpg,brown_bear\0893.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0894.jpg,brown_bear\0894.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0895.jpg,brown_bear\0895.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0896.jpg,brown_bear\0896.jpg,brown_bear,0,320,259,3
D:\PYTHON_cem3\dataset\brown_bear\0897.jpg,brown_bear\0897.jpg,brown_bear,0,320,255,3
D:\PYTHON_cem3\dataset\brown_bear\0898.jpg,brown_bear\0898.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0899.jpg,brown_bear\0899.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0900.jpg,brown_bear\0900.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0901.jpg,brown_bear\0901.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0902.jpg,brown_bear\0902.jpg,brown_bear,0,320,213,3
D:\PYTHON_cem3\dataset\brown_bear\0903.jpg,brown_bear\0903.jpg,brown_bear,0,311,480,3
D:\PYTHON_cem3\dataset\brown_bear\0904.jpg,brown_bear\0904.jpg,brown_bear,0,320,400,3
D:\PYTHON_cem3\dataset\brown_bear\0905.jpg,brown_bear\0905.jpg,brown_bear,0,320,214,3
D:\PYTHON_cem3\dataset\brown_bear\0906.jpg,brown_bear\0906.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0907.jpg,brown_bear\0907.jpg,brown_bear,0,320,256,3
D:\PYTHON_cem3\dataset\brown_bear\0908.jpg,brown_bear\0908.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0909.jpg,brown_bear\0909.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0910.jpg,brown_bear\0910.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0911.jpg,brown_bear\0911.jpg,brown_bear,0,320,468,3
D:\PYTHON_cem3\dataset\brown_bear\0912.jpg,brown_bear\0912.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0913.jpg,brown_bear\0913.jpg,brown_bear,0,320,369,3
D:\PYTHON_cem3\dataset\brown_bear\0914.jpg,brown_bear\0914.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0915.jpg,brown_bear\0915.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0916.jpg,brown_bear\0916.jpg,brown_bear,0,320,180,3
D:\PYTHON_cem3\dataset\brown_bear\0917.jpg,brown_bear\0917.jpg,brown_bear,0,316,480,3
D:\PYTHON_cem3\dataset\brown_bear\0918.jpg,brown_bear\0918.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0919.jpg,brown_bear\0919.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0920.jpg,brown_bear\0920.jpg,brown_bear,0,320,479,3
D:\PYTHON_cem3\dataset\brown_bear\0921.jpg,brown_bear\0921.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0922.jpg,brown_bear\0922.jpg,brown_bear,0,320,461,3
D:\PYTHON_cem3\dataset\brown_bear\0923.jpg,brown_bear\0923.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0924.jpg,brown_bear\0924.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0925.jpg,brown_bear\0925.jpg,brown_bear,0,320,336,3
D:\PYTHON_cem3\dataset\brown_bear\0926.jpg,brown_bear\0926.jpg,brown_bear,0,320,210,3
D:\PYTHON_cem3\dataset\brown_bear\0927.jpg,brown_bear\0927.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0928.jpg,brown_bear\0928.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0929.jpg,brown_bear\0929.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0930.jpg,brown_bear\0930.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0931.jpg,brown_bear\0931.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0932.jpg,brown_bear\0932.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0933.jpg,brown_bear\0933.jpg,brown_bear,0,320,434,3
D:\PYTHON_cem3\dataset\brown_bear\0934.jpg,brown_bear\0934.jpg,brown_bear,0,301,480,3
D:\PYTHON_cem3\dataset\brown_bear\0935.jpg,brown_bear\0935.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0936.jpg,brown_bear\0936.jpg,brown_bear,0,320,474,3
D:\PYTHON_cem3\dataset\brown_bear\0937.jpg,brown_bear\0937.jpg,brown_bear,0,320,478,3
D:\PYTHON_cem3\dataset\brown_bear\0938.jpg,brown_bear\0938.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0939.jpg,brown_bear\0939.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0940.jpg,brown_bear\0940.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0941.jpg,brown_bear\0941.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0942.jpg,brown_bear\0942.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0943.jpg,brown_bear\0943.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0944.jpg,brown_bear\0944.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0945.jpg,brown_bear\0945.jpg,brown_bear,0,320,458,3
D:\PYTHON_cem3\dataset\brown_bear\0946.jpg,brown_bear\0946.jpg,brown_bear,0,320,412,3
D:\PYTHON_cem3\dataset\brown_bear\0947.jpg,brown_bear\0947.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0948.jpg,brown_bear\0948.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0949.jpg,brown_bear\0949.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0950.jpg,brown_bear\0950.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0951.jpg,brown_bear\0951.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0952.jpg,brown_bear\0952.jpg,brown_bear,0,320,478,3
D:\PYTHON_cem3\dataset\brown_bear\0953.jpg,brown_bear\0953.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0954.jpg,brown_bear\0954.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0955.jpg,brown_bear\0955.jpg,brown_bear,0,320,439,3
D:\PYTHON_cem3\dataset\brown_bear\0956.jpg,brown_bear\0956.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0957.jpg,brown_bear\0957.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0958.jpg,brown_bear\0958.jpg,brown_bear,0,320,447,3
D:\PYTHON_cem3\dataset\brown_bear\0959.jpg,brown_bear\0959.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0960.jpg,brown_bear\0960.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0961.jpg,brown_bear\0961.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0962.jpg,brown_bear\0962.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0963.jpg,brown_bear\0963.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0964.jpg,brown_bear\0964.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0965.jpg,brown_bear\0965.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0966.jpg,brown_bear\0966.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0967.jpg,brown_bear\0967.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0968.jpg,brown_bear\0968.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0969.jpg,brown_bear\0969.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0970.jpg,brown_bear\0970.jpg,brown_bear,0,320,479,3
D:\PYTHON_cem3\dataset\brown_bear\0971.jpg,brown_bear\0971.jpg,brown_bear,0,320,291,3
D:\PYTHON_cem3\dataset\brown_bear\0972.jpg,brown_bear\0972.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0973.jpg,brown_bear\0973.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0974.jpg,brown_bear\0974.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0975.jpg,brown_bear\0975.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0976.jpg,brown_bear\0976.jpg,brown_bear,0,320,448,3
D:\PYTHON_cem3\dataset\brown_bear\0977.jpg,brown_bear\0977.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0978.jpg,brown_bear\0978.jpg,brown_bear,0,320,470,3
D:\PYTHON_cem3\dataset\brown_bear\0979.jpg,brown_bear\0979.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0980.jpg,brown_bear\0980.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0981.jpg,brown_bear\0981.jpg,brown_bear,0,320,465,3
D:\PYTHON_cem3\dataset\brown_bear\0982.jpg,brown_bear\0982.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0983.jpg,brown_bear\0983.jpg,brown_bear,0,320,378,3
D:\PYTHON_cem3\dataset\brown_bear\0984.jpg,brown_bear\0984.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0985.jpg,brown_bear\0985.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0986.jpg,brown_bear\0986.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0987.jpg,brown_bear\0987.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0988.jpg,brown_bear\0988.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0989.jpg,brown_bear\0989.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0990.jpg,brown_bear\0990.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0991.jpg,brown_bear\0991.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0992.jpg,brown_bear\0992.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0993.jpg,brown_bear\0993.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0994.jpg,brown_bear\0994.jpg,brown_bear,0,320,426,3
D:\PYTHON_cem3\dataset\brown_bear\0995.jpg,brown_bear\0995.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0996.jpg,brown_bear\0996.jpg,brown_bear,0,320,213,3
D:\PYTHON_cem3\dataset\brown_bear\0997.jpg,brown_bear\0997.jpg,brown_bear,0,320,425,3
D:\PYTHON_cem3\dataset\brown_bear\0998.jpg,brown_bear\0998.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0999.jpg,brown_bear\0999.jpg,brown_bear,0,316,480,3
D:\PYTHON_cem3\dataset\polar_bear\0000.jpg,polar_bear\0000.jpg,polar_bear,1,270,480,3
D:\PYTHON_cem3\dataset\polar_bear\0001.jpg,polar_bear\0001.jpg,polar_bear,1,300,480,3
D:\PYTHON_cem3\dataset\polar_bear\0002.jpg,polar_bear\0002.jpg,polar_bear,1,300,480,3
D:\PYTHON_cem3\dataset\polar_bear\0003.jpg,polar_bear\0003.jpg,polar_bear,1,320,480,3
D:\PYTHON_cem3\dataset\polar_bear\0004.jpg,polar_bear\0004.jpg,polar_bear,1,270,480,3
D:\PYTHON_cem3\dataset\polar_bear\0005.jpg,polar_bear\0005.jpg,polar_bear,1,294,480,3
D:\PYTHON_cem3\dataset\polar_bear\0006.jpg,polar_bear\0006.jpg,polar_bear,1,320,480,3
D:\PYTHON_cem3\dataset\polar_bear\0007.jpg,polar_bear\0007.jpg,polar_bear,1,314,480,3
D:\PYTHON_cem3\dataset\polar_bear\0008.jpg,polar_bear\0008.jpg,polar_bear,1,320,480,3
