      Absolute Path                 Relative Path      Class
D:\PYTHON_cem3\modified_dataset\brown bear_0884.jpg    brown bear_0884.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0885.jpg    brown bear_0885.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0886.jpg    brown bear_0886.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0887.jpg    brown bear_0887.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0888.jpg    brown bear_0888.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0889.jpg    brown bear_0889.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0890.jpg    brown bear_0890.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0891.jpg    brown bear_0891.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0892.jpg    brown bear_0892.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0893.jpg    brown bear_0893.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0894.jpg    brown bear_0894.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0895.jpg    brown bear_0895.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0896.jpg    brown bear_0896.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0897.jpg    brown bear_0897.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0898.jpg    brown bear_0898.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0899.jpg    brown bear_0899.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0900.jpg    brown bear_0900.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0901.jpg    brown bear_0901.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0902.jpg    brown bear_0902.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0903.jpg    brown bear_0903.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0904.jpg    brown bear_0904.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0905.jpg    brown bear_0905.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0906.jpg    brown bear_0906.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0907.jpg    brown bear_0907.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0908.jpg    brown bear_0908.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0909.jpg    brown bear_0909.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0910.jpg    brown bear_0910.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0911.jpg    brown bear_0911.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0912.jpg    brown bear_0912.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0913.jpg    brown bear_0913.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0914.jpg    brown bear_0914.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0915.jpg    brown bear_0915.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0916.jpg    brown bear_0916.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0917.jpg    brown bear_0917.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0918.jpg    brown bear_0918.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0919.jpg    brown bear_0919.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0920.jpg    brown bear_0920.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0921.jpg    brown bear_0921.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0922.jpg    brown bear_0922.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0923.jpg    brown bear_0923.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0924.jpg    brown bear_0924.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0925.jpg    brown bear_0925.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0926.jpg    brown bear_0926.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0927.jpg    brown bear_0927.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0928.jpg    brown bear_0928.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0929.jpg    brown bear_0929.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0930.jpg    brown bear_0930.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0931.jpg    brown bear_0931.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0932.jpg    brown bear_0932.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0933.jpg    brown bear_0933.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0934.jpg    brown bear_0934.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0935.jpg    brown bear_0935.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0936.jpg    brown bear_0936.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0937.jpg    brown bear_0937.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0938.jpg    brown bear_0938.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0939.jpg    brown bear_0939.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0940.jpg    brown bear_0940.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0941.jpg    brown bear_0941.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0942.jpg    brown bear_0942.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0943.jpg    brown bear_0943.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0944.jpg    brown bear_0944.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0945.jpg    brown bear_0945.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0946.jpg    brown bear_0946.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0947.jpg    brown bear_0947.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0948.jpg    brown bear_0948.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0949.jpg    brown bear_0949.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0950.jpg    brown bear_0950.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0951.jpg    brown bear_0951.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0952.jpg    brown bear_0952.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0953.jpg    brown bear_0953.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0954.jpg    brown bear_0954.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0955.jpg    brown bear_0955.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0956.jpg    brown bear_0956.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0957.jpg    brown bear_0957.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0958.jpg    brown bear_0958.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0959.jpg    brown bear_0959.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0960.jpg    brown bear_0960.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0961.jpg    brown bear_0961.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0962.jpg    brown bear_0962.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0963.jpg    brown bear_0963.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0964.jpg    brown bear_0964.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0965.jpg    brown bear_0965.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0966.jpg    brown bear_0966.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0967.jpg    brown bear_0967.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0968.jpg    brown bear_0968.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0969.jpg    brown bear_0969.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0970.jpg    brown bear_0970.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0971.jpg    brown bear_0971.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0972.jpg    brown bear_0972.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0973.jpg    brown bear_0973.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0974.jpg    brown bear_0974.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0975.jpg    brown bear_0975.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0976.jpg    brown bear_0976.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0977.jpg    brown bear_0977.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0978.jpg    brown bear_0978.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0979.jpg    brown bear_0979.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0980.jpg    brown bear_0980.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0981.jpg    brown bear_0981.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0982.jpg    brown bear_0982.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0983.jpg    brown bear_0983.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0984.jpg    brown bear_0984.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0985.jpg    brown bear_0985.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0986.jpg    brown bear_0986.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0987.jpg    brown bear_0987.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0988.jpg    brown bear_0988.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0989.jpg    brown bear_0989.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0990.jpg    brown bear_0990.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0991.jpg    brown bear_0991.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0992.jpg    brown bear_0992.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0993.jpg    brown bear_0993.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0994.jpg    brown bear_0994.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0995.jpg    brown bear_0995.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0996.jpg    brown bear_0996.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0997.jpg    brown bear_0997.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0998.jpg    brown bear_0998.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\brown bear_0999.jpg    brown bear_0999.jpg    brown bear
D:\PYTHON_cem3\modified_dataset\polar bear_0000.jpg    polar bear_0000.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0001.jpg    polar bear_0001.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0002.jpg    polar bear_0002.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0003.jpg    polar bear_0003.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0004.jpg    polar bear_0004.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0005.jpg    polar bear_0005.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0006.jpg    polar bear_0006.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0007.jpg    polar bear_0007.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0008.jpg    polar bear_0008.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0009.jpg    polar bear_0009.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0010.jpg    polar bear_0010.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0011.jpg    polar bear_0011.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0012.jpg    polar bear_0012.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0013.jpg    polar bear_0013.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0014.jpg    polar bear_0014.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0015.jpg    polar bear_0015.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0016.jpg    polar bear_0016.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0017.jpg    polar bear_0017.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0018.jpg    polar bear_0018.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0019.jpg    polar bear_0019.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0020.jpg    polar bear_0020.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0021.jpg    polar bear_0021.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0022.jpg    polar bear_0022.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0023.jpg    polar bear_0023.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0024.jpg    polar bear_0024.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0025.jpg    polar bear_0025.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0026.jpg    polar bear_0026.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0027.jpg    polar bear_0027.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0028.jpg    polar bear_0028.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0029.jpg    polar bear_0029.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0030.jpg    polar bear_0030.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0031.jpg    polar bear_0031.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0032.jpg    polar bear_0032.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0033.jpg    polar bear_0033.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0034.jpg    polar bear_0034.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0035.jpg    polar bear_0035.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0036.jpg    polar bear_0036.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0037.jpg    polar bear_0037.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0038.jpg    polar bear_0038.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0039.jpg    polar bear_0039.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0040.jpg    polar bear_0040.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0041.jpg    polar bear_0041.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0042.jpg    polar bear_0042.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0043.jpg    polar bear_0043.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0044.jpg    polar bear_0044.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0045.jpg    polar bear_0045.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0046.jpg    polar bear_0046.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0047.jpg    polar bear_0047.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0048.jpg    polar bear_0048.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0049.jpg    polar bear_0049.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0050.jpg    polar bear_0050.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0051.jpg    polar bear_0051.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0052.jpg    polar bear_0052.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0053.jpg    polar bear_0053.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0054.jpg    polar bear_0054.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0055.jpg    polar bear_0055.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0056.jpg    polar bear_0056.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0057.jpg    polar bear_0057.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0058.jpg    polar bear_0058.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0059.jpg    polar bear_0059.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0060.jpg    polar bear_0060.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0061.jpg    polar bear_0061.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0062.jpg    polar bear_0062.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0063.jpg    polar bear_0063.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0064.jpg    polar bear_0064.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0065.jpg    polar bear_0065.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0066.jpg    polar bear_0066.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0067.jpg    polar bear_0067.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0068.jpg    polar bear_0068.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0069.jpg    polar bear_0069.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0070.jpg    polar bear_0070.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0071.jpg    polar bear_0071.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0072.jpg    polar bear_0072.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0073.jpg    polar bear_0073.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0074.jpg    polar bear_0074.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0075.jpg    polar bear_0075.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0076.jpg    polar bear_0076.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0077.jpg    polar bear_0077.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0078.jpg    polar bear_0078.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0079.jpg    polar bear_0079.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0080.jpg    polar bear_0080.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0081.jpg    polar bear_0081.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0082.jpg    polar bear_0082.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0083.jpg    polar bear_0083.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0084.jpg    polar bear_0084.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0085.jpg    polar bear_0085.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0086.jpg    polar bear_0086.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0087.jpg    polar bear_0087.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0088.jpg    polar bear_0088.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0089.jpg    polar bear_0089.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0090.jpg    polar bear_0090.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0091.jpg    polar bear_0091.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0092.jpg    polar bear_0092.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0093.jpg    polar bear_0093.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0094.jpg    polar bear_0094.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0095.jpg    polar bear_0095.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0096.jpg    polar bear_0096.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0097.jpg    polar bear_0097.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0098.jpg    polar bear_0098.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0099.jpg    polar bear_0099.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0100.jpg    polar bear_0100.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0101.jpg    polar bear_0101.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0102.jpg    polar bear_0102.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0103.jpg    polar bear_0103.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0104.jpg    polar bear_0104.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0105.jpg    polar bear_0105.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0106.jpg    polar bear_0106.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0107.jpg    polar bear_0107.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0108.jpg    polar bear_0108.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0109.jpg    polar bear_0109.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0110.jpg    polar bear_0110.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0111.jpg    polar bear_0111.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0112.jpg    polar bear_0112.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0113.jpg    polar bear_0113.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0114.jpg    polar bear_0114.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0115.jpg    polar bear_0115.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0116.jpg    polar bear_0116.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0117.jpg    polar bear_0117.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0118.jpg    polar bear_0118.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0119.jpg    polar bear_0119.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0120.jpg    polar bear_0120.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0121.jpg    polar bear_0121.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0122.jpg    polar bear_0122.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0123.jpg    polar bear_0123.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0124.jpg    polar bear_0124.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0125.jpg    polar bear_0125.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0126.jpg    polar bear_0126.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0127.jpg    polar bear_0127.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0128.jpg    polar bear_0128.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0129.jpg    polar bear_0129.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0130.jpg    polar bear_0130.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0131.jpg    polar bear_0131.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0132.jpg    polar bear_0132.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0133.jpg    polar bear_0133.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0134.jpg    polar bear_0134.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0135.jpg    polar bear_0135.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0136.jpg    polar bear_0136.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0137.jpg    polar bear_0137.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0138.jpg    polar bear_0138.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0139.jpg    polar bear_0139.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0140.jpg    polar bear_0140.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0141.jpg    polar bear_0141.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0142.jpg    polar bear_0142.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0143.jpg    polar bear_0143.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0144.jpg    polar bear_0144.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0145.jpg    polar bear_0145.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0146.jpg    polar bear_0146.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0147.jpg    polar bear_0147.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0148.jpg    polar bear_0148.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0149.jpg    polar bear_0149.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0150.jpg    polar bear_0150.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0151.jpg    polar bear_0151.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0152.jpg    polar bear_0152.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0153.jpg    polar bear_0153.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0154.jpg    polar bear_0154.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0155.jpg    polar bear_0155.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0156.jpg    polar bear_0156.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0157.jpg    polar bear_0157.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0158.jpg    polar bear_0158.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0159.jpg    polar bear_0159.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0160.jpg    polar bear_0160.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0161.jpg    polar bear_0161.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0162.jpg    polar bear_0162.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0163.jpg    polar bear_0163.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0164.jpg    polar bear_0164.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0165.jpg    polar bear_0165.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0166.jpg    polar bear_0166.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0167.jpg    polar bear_0167.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0168.jpg    polar bear_0168.jpg    polar bear
